,REF_AREA,TIME_PERIOD,EPS,EPI,GCI 4.0: Energy efficiency regulation,GCI 4.0: Environment-related treaties in force,GCI 4.0: Renewable energy regulation,CCPI_SCORE,A01T03_Domestic,A01T03_Foreign,B05T09_Domestic,B05T09_Foreign,C10T12_Domestic,C10T12_Foreign,C13T15_Domestic,C13T15_Foreign,C16_Domestic,C16_Foreign,C17T18_Domestic,C17T18_Foreign,C19_Domestic,C19_Foreign,C20_Domestic,C20_Foreign,C21_Domestic,C21_Foreign,C22_Domestic,C22_Foreign,C23_Domestic,C23_Foreign,C24_Domestic,C24_Foreign,C25_Domestic,C25_Foreign,C26_Domestic,C26_Foreign,C27_Domestic,C27_Foreign,C28_Domestic,C28_Foreign,C29_Domestic,C29_Foreign,C30_Domestic,C30_Foreign,C31T33_Domestic,C31T33_Foreign,D35_E36T39_Domestic,D35_E36T39_Foreign,F41T43_Domestic,F41T43_Foreign,G45T47_Domestic,G45T47_Foreign,H49_Domestic,H49_Foreign,H50_Domestic,H50_Foreign,H51_Domestic,H51_Foreign,H52_Domestic,H52_Foreign,H53_Domestic,H53_Foreign,I55T56_Domestic,I55T56_Foreign,J58T60_Domestic,J58T60_Foreign,J61_Domestic,J61_Foreign,J62T63_Domestic,J62T63_Foreign,K64T66_Domestic,K64T66_Foreign,L68_Domestic,L68_Foreign,M69T75_Domestic,M69T75_Foreign,N77T82_Domestic,N77T82_Foreign,O84_Domestic,O84_Foreign,P85_Domestic,P85_Foreign,Q86T88_Domestic,Q86T88_Foreign,R90T93_Domestic,R90T93_Foreign,S94T96_Domestic,S94T96_Foreign,T97T98_Domestic,T97T98_Foreign,GDP,TRADE,INTEREST_PAYMENTS,OIL_RENTS,FINANCIAL_DEVELOPMENT
224,HRV,2014,,50.16229979064596,,,,52.79,36.7625,18.5559,16.9995,39.7165,353.219,135.3402,107.4116,68.6964,31.2556,19.6647,42.2949,56.7903,546.5712,1.3922,129.0551,101.629,112.6579,1.3007,113.4933,46.2739,55.2161,159.3771,58.2351,76.2066,101.6917,71.9148,72.483,27.4152,117.7518,85.0113,63.8948,88.9438,6.4884,55.6677,105.7848,13.5163,63.0403,32.6782,242.9489,7.9896,176.477,81.7201,236.8115,190.3729,74.0622,13.9408,25.4179,5.5086,11.513,2.618,35.1047,60.9957,6.4857,4.2173,39.4311,60.1699,29.1427,26.1275,19.3875,59.1576,50.8405,6.6379,101.3801,140.721,19.2329,37.9577,117.5821,43.2996,43.362,17.7713,0.0,0.0,12.1587,2.3357,18.601,7.0413,21.1248,8.104,16.2789,2.084,0.0,0.0,14186.72955,85.2166241319216,10.2681104163489,0.332340412986531,0.486
225,HRV,2015,,46.60709660625918,,,,56.35,30.5694,18.8849,17.4963,37.333,266.6352,211.9715,58.9899,246.3393,28.1284,24.7644,43.4412,70.1638,353.65,3.5928,127.4113,104.4562,18.7076,158.2167,80.3587,89.1757,33.1427,152.7897,17.2589,75.5364,91.4838,89.8661,50.0464,79.942,77.6432,158.1912,56.3353,111.7274,5.7954,53.78,77.9965,11.3225,52.7666,59.3605,192.2941,66.4819,163.1424,56.7884,190.3277,281.8791,62.1214,13.3833,16.59,15.7291,9.0671,3.9575,25.0519,89.7818,5.1247,8.7676,31.1459,96.5768,34.4966,11.4224,8.9014,62.9813,38.4046,35.9146,76.7244,162.8139,22.4129,18.5073,111.1993,67.9162,36.533,42.1255,0.0,0.0,11.1493,3.29,16.3318,10.3927,19.1965,9.6453,14.6761,3.0103,0.0,0.0,12283.78406,90.6522705485118,9.99240296514573,0.188549002176531,0.478
226,HRV,2016,,47.81586885148909,,,,58.43,31.4044,17.6019,18.3551,20.567,245.8891,165.1183,58.2434,227.6777,0.0,10.0818,28.8305,64.8597,0.0,9.1452,86.2535,80.3508,19.4254,113.7168,84.3121,39.0639,32.7853,132.7344,20.9464,20.9875,61.9936,65.3116,53.6779,67.2085,28.7801,78.835,51.6641,95.6242,17.9102,42.3601,0.0,4.9596,47.5242,53.0347,191.1074,58.8209,266.3761,41.4151,174.2747,242.4849,74.1526,15.4579,22.5729,28.9402,12.7931,4.3893,31.7279,76.4953,3.6776,6.913,35.768,74.0463,27.2316,19.9528,8.9972,70.1696,35.9158,39.5542,75.8924,137.4802,0.0,47.1528,25.6301,52.8596,44.5628,31.9552,0.0,0.0,10.8757,2.8897,16.508,9.5998,21.2356,9.4634,14.2369,2.7765,0.0,0.0,12820.16539,92.1392009356077,9.13219382837727,0.152408109394096,0.493
227,HRV,2017,,48.5710887526183,,,,60.66,31.5879,15.3898,0.5923,57.3056,230.4452,160.6504,31.5887,203.4889,26.7156,23.1347,55.4458,106.6423,359.7959,10.8859,78.2435,90.4951,19.5059,121.4139,77.6328,78.1388,24.9989,113.4247,16.8649,38.8275,104.2754,93.0026,43.7983,62.8425,100.4099,93.2484,67.1253,134.6042,8.8271,35.0303,97.1145,15.4076,69.1103,82.4855,221.7104,94.7625,180.3165,84.0528,219.2838,331.0152,78.7791,28.6375,18.1631,18.659,10.19,4.3739,30.6958,74.0982,2.9016,6.2236,40.0801,137.6927,25.0724,33.5117,16.5456,132.8246,45.3234,48.7531,47.4404,94.6396,17.4628,60.9657,121.2344,69.1112,47.2549,68.2056,0.0,0.0,13.5945,2.8258,21.1269,9.1467,28.9318,10.5487,19.4638,3.7509,0.0,0.0,13901.78781,97.2445256540374,7.99748307314689,0.222493492276796,0.493
228,HRV,2018,,51.337995472601094,,,,61.19,69.3991,30.5106,6.839,113.6729,414.0436,233.909,71.8267,248.9156,69.7649,59.5426,48.1501,106.9057,525.0859,19.8536,103.4321,127.2188,38.9045,134.8097,133.5902,126.0131,66.7118,250.2226,26.2251,80.8552,196.8254,122.1271,38.3457,79.8382,107.3601,119.8561,74.022,162.2395,12.2872,53.7985,87.9335,32.9011,118.2912,96.8376,355.8154,100.471,440.1395,155.1201,376.2506,421.6322,157.0122,55.5554,35.3897,39.5718,25.8675,5.5337,52.5736,91.9856,10.6469,11.4983,137.0699,239.2026,29.7865,39.2817,13.5039,88.794,74.1594,87.5507,98.2834,187.4357,67.1917,92.0816,176.8473,99.9555,81.0081,101.0929,0.0,0.0,27.9458,8.3429,38.2147,22.1297,63.4409,17.7849,33.5297,9.3744,0.0,0.0,15460.36696,99.0848546362534,6.93325108956145,0.320303857626588,0.481
229,HRV,2019,,50.23091661048922,64.46,89.66,56.0,62.39,30.7484,17.3791,3.7263,110.5924,341.4069,266.7925,54.0959,256.7965,34.3997,50.5767,47.9526,104.9129,386.3833,17.1726,98.8046,100.3342,20.6836,139.7325,113.6695,129.4342,45.3907,244.2701,23.4006,117.9258,121.718,123.1509,30.0056,23.1324,121.3781,132.2329,71.8513,141.3472,14.4955,66.0189,61.7755,38.3188,64.2816,73.7359,283.3879,137.0586,216.2427,177.5512,224.3095,438.7096,93.908,52.7664,42.571,35.2056,13.5653,7.8965,29.3215,96.509,7.0183,17.6013,38.4842,209.8302,25.7401,32.1093,8.6882,80.945,73.0947,94.1587,82.7309,203.4235,19.2635,130.7937,101.1299,90.0404,56.6155,103.1746,0.0,0.0,10.3655,4.7515,15.3721,19.956,23.3603,10.3223,16.5873,5.2403,0.0,0.0,15563.59873,101.394766564216,6.29998694979399,0.276145552955415,0.48
230,HRV,2020,,49.46879636001084,,,,56.97,560.419,347.3622,340.855,355.336,926.5325,712.2048,494.0734,604.628,459.961,388.6036,458.1629,446.8623,698.3138,240.6293,514.6587,447.0177,449.9404,579.7744,573.4025,477.117,548.8859,693.816,357.0634,374.2569,706.2789,559.7495,380.0693,301.4445,558.2413,548.6887,527.4171,510.5197,283.4757,293.9415,464.7437,400.2048,669.7347,488.8917,828.3673,790.1881,1140.9302,679.8763,960.9029,943.465,714.8315,481.6991,385.529,326.7973,365.9509,256.9492,542.2048,543.2696,286.9121,241.7411,591.4929,540.9437,412.9661,338.1933,386.6406,421.3763,532.0822,480.4696,550.588,562.7185,512.4852,472.341,748.8865,557.2843,557.6559,501.8468,0.0,0.0,496.2841,288.8722,554.5893,365.9866,559.7949,403.9896,523.1665,312.0639,0.0,0.0,14807.56085,89.5480523143212,5.72056155095024,0.141105225031332,0.478
231,HUN,2014,2.8888888,66.1287887342119,,,,65.17,105.0824,61.7227,29.0411,51.3834,635.3878,1141.0528,62.1839,422.4463,42.5983,172.5078,116.2748,594.9685,1597.8179,1.9275,711.5071,1382.8307,175.3072,683.615,247.2794,1618.1111,74.3835,558.531,132.9277,1259.4465,272.8086,993.1506,243.3374,6670.3596,120.7369,1970.2783,292.2706,3216.5305,442.2123,14688.4571,31.4961,255.213,127.0457,748.7708,372.3704,882.6807,533.7832,558.9586,615.3878,2197.6873,389.8751,519.5536,5.8624,21.464,28.7484,219.3736,107.6273,395.5756,30.8088,24.5299,54.7033,219.7891,150.0512,372.4217,35.0598,418.4305,72.5875,320.808,164.822,390.1502,92.5872,119.3792,332.9784,373.4461,194.1185,425.1912,0.0,0.0,27.4197,6.4973,39.9328,77.7215,57.4797,4.1336,39.9232,12.8321,0.0,0.0,14352.50188,168.358355086413,9.45669809770698,0.168537005640249,0.43
232,HUN,2015,2.9722223,63.46547450397452,,,,62.82,88.9362,61.5383,12.5683,39.5865,444.0277,1243.172,48.4376,393.3574,33.8862,147.6177,99.8486,530.8807,857.8249,1.1978,536.4162,1124.021,142.9336,632.999,203.5447,1616.8832,66.9802,535.9965,92.3558,997.7533,219.0655,915.2707,155.7801,6224.5267,94.8985,1796.808,174.8471,2671.5852,293.3727,14663.4958,28.1561,217.1453,106.8507,748.5357,300.5164,610.0401,444.0418,403.0497,495.0091,2004.9912,330.0205,418.1399,4.8333,16.615,36.9171,151.3611,109.3617,402.995,24.6759,25.8936,47.8793,210.624,114.0084,294.8289,23.0836,380.6265,76.3813,317.1767,145.2737,391.5835,79.2018,121.3688,288.1599,321.3206,161.3336,439.5217,0.0,0.0,22.4249,15.4693,36.6949,95.1651,50.7187,4.2985,34.5538,13.5091,0.0,0.0,12782.94126,167.290738494524,8.02471394658168,0.0838041826706206,0.426
233,HUN,2016,2.6944444,59.159892258427455,,,,60.76,95.4014,63.4161,12.8425,29.7686,462.5276,1251.4721,53.5392,411.3924,37.195,155.8616,91.527,553.35,673.5719,0.9945,467.1519,1111.5217,151.7984,642.077,203.3329,1659.9805,66.9701,524.5498,87.0379,957.463,216.8332,957.5296,181.8877,6346.85,91.8025,1882.33,195.1569,2619.5021,324.5256,14667.9714,19.5115,249.0486,108.9493,802.1131,275.8234,558.8197,387.8801,363.8818,503.1342,2015.6625,326.1558,439.6516,3.9657,14.9228,0.5368,335.6557,117.8582,357.3378,25.0133,28.9831,56.7542,194.1815,146.6843,301.3278,22.2765,365.7089,77.7607,348.0936,163.0152,378.3705,87.1701,119.4751,291.3714,340.4789,158.9172,442.6193,0.0,0.0,24.0713,15.0157,37.7103,96.5233,57.2562,4.5739,34.319,13.3706,0.0,0.0,13215.86053,163.97194450015,7.61552192646742,0.0703386643669383,0.434
234,HUN,2017,3.1111112,52.966536002062305,,,,55.05,108.4802,72.5967,18.4938,39.0836,599.2401,1384.6589,63.475,459.7921,43.7609,187.7672,101.6648,604.7875,937.0712,1.339,601.7326,1092.2295,186.3535,678.053,239.4366,1881.7242,82.2352,627.226,126.7926,1406.6123,270.5121,1227.3888,213.8453,6869.4976,119.0342,2163.8229,236.2599,2960.7318,354.6492,15217.589,26.5097,320.5164,134.7038,901.2807,339.3131,627.4474,562.954,405.67,590.3453,2344.1685,396.7505,498.9246,4.134,18.7228,0.5624,409.9489,133.7711,439.8734,26.9036,37.0951,63.6297,239.4996,141.0608,266.1685,33.9024,416.9928,101.1898,414.8652,158.7818,372.7916,104.3759,126.2988,345.6222,393.7853,182.9514,441.3316,0.0,0.0,30.017,17.9793,45.1278,112.1002,75.1002,5.6871,39.9417,14.7189,0.0,0.0,14736.16682,165.032855840268,6.65675969671945,0.0926984004070823,0.433
235,HUN,2018,2.6944444,48.12988146867426,,,,44.0,232.6717,81.0912,43.5776,65.7476,687.2797,1452.2769,89.6653,470.3178,69.3956,223.2284,110.5694,696.0081,1263.0728,4.0856,336.8602,1687.494,229.4649,643.0215,288.2087,2255.1702,112.5544,755.9415,125.9105,1550.6295,448.4105,1333.1184,256.0448,7724.9344,213.7309,2193.7563,272.4088,2588.0404,268.5051,16260.6069,34.1065,419.2205,163.5661,876.5286,494.5649,617.6062,1394.2194,570.8634,937.0545,2371.3498,662.1854,647.9932,9.9897,23.6923,8.4273,608.185,202.6083,511.612,36.4354,46.6402,204.0245,260.7543,138.8689,310.3958,28.7805,387.5758,129.6467,440.318,164.6507,307.2505,374.6644,133.5105,578.1479,428.9372,337.8209,463.8749,0.0,0.0,62.2382,21.4903,83.7652,135.9825,165.6237,12.3893,61.3559,26.142,0.0,0.0,16605.05705,162.700858777925,6.00473703043911,0.133636368428239,0.428
236,HUN,2019,2.75,46.05017367664603,81.85,93.1,79.86,46.79,77.7221,71.5738,37.9008,51.7356,594.6515,1455.4382,55.8097,395.8547,38.2805,193.2251,107.3124,646.8206,1152.3026,1.7864,305.9937,1300.7995,208.7154,693.5339,231.7292,1964.3233,75.7041,725.3638,92.5734,1433.207,289.6923,1196.4521,288.1519,8120.2609,252.5078,2577.5497,281.8269,2504.9934,332.1444,17854.6109,30.3788,473.9147,123.4846,867.8119,354.9964,622.555,728.2652,716.6259,636.1825,2570.9085,408.0473,575.2755,3.6914,27.8222,0.8076,630.5908,137.6314,544.0707,29.184,43.9194,54.3118,276.2368,140.2236,293.0191,23.4561,370.176,128.5887,521.7109,104.5964,393.6914,98.1846,133.3646,398.6138,508.6295,219.2042,380.2755,0.0,0.0,20.2376,17.4119,29.1225,136.28,55.7468,6.2118,28.4988,34.5792,0.0,0.0,17012.85986,159.925556464831,5.74226515839019,0.144282544677301,0.436
237,HUN,2020,2.8055556,44.353395649940985,,,,41.17,865.0854,600.7015,467.4725,444.728,1470.472,1931.9826,611.4344,806.7557,566.9673,626.546,647.2473,1126.7322,616.8949,137.1067,891.414,1964.1989,800.9175,1187.3501,920.5655,2533.5464,654.7742,1230.8127,560.4898,1704.9916,1038.1341,1610.0196,953.1323,8773.143,893.2579,3297.9702,854.992,2951.762,986.218,16628.3667,530.7085,951.3667,772.8945,1485.3238,1102.8755,1018.7053,1853.416,1264.7219,1688.8399,2869.4441,1271.436,998.6758,300.28,272.576,414.1279,676.8058,765.2568,921.2402,512.1534,469.6384,765.7966,641.5697,688.6686,627.742,532.3445,759.4684,735.7904,796.999,656.4568,842.5412,999.7867,619.1247,1244.1974,1090.7941,997.1894,731.3912,0.0,0.0,613.8793,427.0347,718.1406,730.26,743.6091,381.1897,652.3424,543.4321,0.0,0.0,16386.93088,154.527002936377,5.93079126150831,0.0833512506762371,0.459
238,IDN,2014,0.75,15.26926228321296,,,,56.24,145.8845,73.7878,2218.8786,1648.4798,3765.5809,905.4326,2665.8929,191.1069,176.0304,20.8748,1517.0126,265.9216,2963.3601,480.7252,3640.3978,1616.6471,196.7284,304.6889,2519.9919,858.1799,404.5444,157.4627,413.7664,122.5242,2513.7589,618.987,2407.9311,1510.5424,2235.7705,634.4505,1207.9797,730.8614,1276.1763,1659.373,2412.0958,557.4806,418.923,139.2255,1195.5322,298.625,3572.512,370.2466,2227.1222,331.8857,553.6503,49.5577,677.4665,42.832,289.4145,43.2992,116.9935,51.2013,67.7507,6.1594,169.5563,51.2554,214.4127,33.2184,408.6232,32.9862,146.902,78.1304,216.6825,321.7844,76.0827,7.3131,73.9202,46.0522,226.9905,378.7559,0.0,0.0,60.6356,0.8441,24.8671,2.3241,22.275,1.7913,110.3959,10.7844,0.0,0.0,3441.068085,48.0801755855227,,1.97502549820142,0.351
239,IDN,2015,0.75,15.485890603120406,,,,59.57,107.5335,45.5108,2116.1525,1716.5856,2793.8658,547.2356,2347.9875,210.2312,136.3425,18.4751,1211.7698,241.9561,2518.783,402.3928,2790.4284,1276.9767,138.0899,262.6449,1945.786,746.2339,305.5953,137.588,315.6239,106.6514,1907.7435,513.1004,1649.5912,1270.9153,1647.831,557.2013,848.6409,639.0845,1024.4363,1248.3664,2275.3264,543.4873,318.8751,127.3015,870.0956,220.7815,2611.9723,292.214,1764.7591,324.118,365.4697,40.384,562.5473,42.4876,299.6856,42.9482,80.8113,40.8477,52.7054,5.9916,129.5035,48.5401,167.3569,30.7176,334.1828,31.6466,126.4585,85.7673,125.6445,266.2284,66.8764,8.2205,51.2197,38.7829,175.1063,389.5892,0.0,0.0,47.3299,0.7294,21.6511,2.457,17.9179,1.7332,95.2149,11.5149,0.0,0.0,3288.222697,41.9376402415294,,0.796675128718901,0.352
240,IDN,2016,1.0833334,18.848772346685784,,,,58.21,143.068,60.9565,2290.997,1734.2469,2693.1519,535.6843,2211.5353,205.5607,218.3764,29.6862,1181.3434,240.4796,2262.9183,344.5915,2209.3253,1042.4893,54.7409,115.8739,1532.9825,595.8567,272.7564,124.917,136.4747,48.4443,1339.6663,364.4349,1228.3167,1069.3029,1475.5709,506.4105,828.0049,616.7838,1035.3065,1407.5379,2332.9789,528.1913,329.2621,142.8223,510.899,127.9547,2482.0706,281.3556,1612.5267,330.5891,344.473,38.7918,589.1578,44.2802,387.2948,44.9627,69.9296,32.5255,38.3751,4.5232,105.6096,42.7484,187.2768,36.2549,359.2592,34.1188,87.8756,63.9497,124.0075,236.1332,59.1876,6.6399,46.8339,36.3971,137.925,307.1153,0.0,0.0,49.6654,0.7608,22.0489,2.4378,16.2143,1.5393,109.0431,18.5747,0.0,0.0,3521.469435,37.4213418023318,,0.62227933803086,0.357
241,IDN,2017,1.25,20.198676544593233,,,,58.86,129.1995,45.2667,2302.1652,1749.6492,3135.8357,570.6974,2611.0472,228.4486,186.0006,24.1576,1265.9538,242.613,2738.0738,416.1911,3421.1931,1522.375,44.4235,83.5826,2178.9997,778.3985,339.5219,145.3475,420.1514,142.6582,1854.6768,476.8076,1836.386,1447.6766,2015.9641,560.7706,859.1315,624.2527,1255.365,1429.3992,2475.0029,512.0909,375.0718,146.5745,852.7928,201.7944,2636.1123,284.4457,1696.49,320.428,398.4474,42.2009,638.3554,46.7788,466.2128,54.8148,84.9504,38.6198,47.1914,5.3772,155.1367,54.2391,180.8879,32.544,330.9275,33.1272,126.6237,87.7662,125.6846,237.2126,71.0967,7.6457,45.6225,32.7,170.1457,383.0997,0.0,0.0,54.4521,0.7622,23.2459,2.2348,22.3682,2.052,103.1846,11.5322,0.0,0.0,3798.883262,39.3554970704606,,0.799367966127144,0.356
242,IDN,2018,1.3055556,22.579372325887093,,,,48.94,606.3387,71.2021,2703.2067,1995.0327,3839.0476,659.0742,3069.581,257.4791,387.0784,37.1181,1279.3914,279.0734,3458.3946,540.1903,3805.2721,1842.7477,72.6028,155.033,2599.2902,905.5172,547.315,197.0309,511.638,186.5166,2543.9682,561.2763,2033.3822,1676.7844,1980.0183,626.8965,959.2822,743.1894,1389.5696,1754.8494,2546.5013,608.8344,581.8011,166.6762,1408.3887,281.3405,4810.3463,350.5888,2447.681,382.1987,690.5028,60.6623,682.684,63.8877,801.3442,71.0922,138.5756,51.7261,65.2029,11.4618,564.742,70.1184,174.9889,41.0079,303.5632,41.5762,158.6943,103.3821,147.0541,258.9326,222.4914,14.1668,74.0679,44.082,290.6722,415.7191,0.0,0.0,245.3598,4.444,96.1856,7.0153,51.8008,6.9965,398.2516,19.7097,0.0,0.0,3860.953531,43.0743089552002,,1.13230201999671,0.359
243,IDN,2019,1.5555556,22.726300904141404,25.69,75.86,53.71,48.68,123.7094,60.3376,2503.4653,2039.9689,3463.4887,572.6585,2690.9869,245.8086,201.4591,23.0614,1428.4956,258.5167,2431.5328,308.0514,3781.0406,1631.0345,107.1487,136.3388,2425.4481,777.8859,406.1796,177.759,499.3447,168.9309,1722.3796,420.7982,2102.5278,1693.1593,1744.6594,562.175,1034.6391,791.8546,1773.2792,1939.2716,2984.6654,572.1262,381.2564,162.1985,914.9788,212.6528,2917.8155,327.1405,1763.5704,379.0738,401.9949,45.8565,702.394,53.6357,493.4645,69.1363,83.8871,42.1057,51.4534,6.0823,129.3364,56.5148,190.1908,33.5859,362.4534,32.199,131.3591,98.5672,127.1968,268.1538,55.0329,8.1651,45.7007,38.2001,150.6942,396.2588,0.0,0.0,36.7874,0.8361,15.6277,2.6313,16.3243,2.1229,77.6747,12.7924,0.0,0.0,4106.948562,37.6277775357108,,0.740134609514678,0.356
244,IDN,2020,1.6388888,25.535697920994966,,,,44.65,1391.7751,489.5511,3330.4792,2317.3005,3768.3759,1125.817,3480.2334,773.5058,965.9361,494.6728,1670.6404,794.8865,2391.5764,664.9385,2964.0925,1907.3493,649.8952,625.0127,2961.6542,1304.1179,1109.5866,700.9935,1009.5342,633.3022,2877.0992,939.9999,2462.4267,2335.0797,1913.7299,1130.3236,1484.2868,1280.313,1709.7417,2119.4273,2308.8596,1037.4126,1222.5499,727.0493,1505.9498,700.8124,6675.9514,903.9578,2866.4994,978.499,1209.7959,486.6808,994.354,492.9564,1137.2673,479.0557,721.0879,519.8328,580.5063,340.104,1551.6087,547.2397,749.0369,476.3525,853.5971,444.731,720.3121,577.3611,700.1251,705.7812,859.9159,380.1083,637.8755,508.3937,881.6482,880.9733,0.0,0.0,854.5165,158.9142,691.2452,269.4821,595.7136,280.5667,1100.186,438.756,0.0,0.0,3853.702888,32.9721754002427,,0.287189045702826,0.363
245,IND,2014,1.8611112,14.149775093170243,,,,57.16,313.4734,19.0311,3354.2481,236.047,2037.7455,574.2359,4377.0854,166.3056,148.3538,0.1512,1614.6384,159.942,52671.5955,11538.5116,12637.9229,3098.7186,2260.079,507.7201,2682.2574,393.9649,4039.5288,457.4761,26332.8497,1228.8124,1478.0143,155.9823,690.649,2464.4847,3030.5329,1548.3874,2500.9364,1032.8646,3966.3968,3323.1407,1819.5855,235.2156,1566.8094,3668.3595,7892.2225,128.3258,5158.3059,387.7162,1513.9727,110.8264,1674.8654,59.7405,1331.1699,104.0272,332.1486,103.3484,501.6301,143.4804,75.4861,6.5502,71.3678,15.6336,703.6582,120.1672,2543.2171,346.5491,1118.8166,187.7569,3171.287,117.9813,134.5184,5.371,104.6586,82.6006,909.9139,190.6686,0.0,0.0,82.5817,1.8788,38.0736,6.09,50.6942,6.9044,86.6149,17.0614,0.0,0.0,1553.883961,48.9221857470669,27.1850847623906,0.945192923172492,0.42
246,IND,2015,1.9722222,16.025629272755992,,,,56.97,369.815,22.1025,2860.994,271.2579,2538.1622,690.6345,4993.1806,152.5841,250.3259,1.5991,1665.6983,181.7297,25227.4012,8075.9962,11921.6265,1765.3538,2088.5749,429.8203,2677.9398,434.8035,3929.3662,474.9573,23058.3563,1446.6617,3023.0232,437.6545,1303.5306,2339.3979,2544.9992,1300.4552,2622.4821,1003.3717,4277.0285,3086.5092,2197.641,311.3504,1356.1931,3979.4161,8348.9,197.0085,5077.4491,372.9713,1686.2166,152.8318,1683.9176,104.7074,1597.8352,139.2895,350.9434,132.7346,486.1145,181.6863,82.1606,8.9864,70.4682,17.1629,658.1674,151.3259,2270.4744,379.9606,1314.4405,350.9386,3533.4245,160.0703,168.8749,9.7831,102.6845,104.1274,894.6194,304.6165,0.0,0.0,96.6616,2.8783,32.3151,5.8416,55.6192,9.7203,96.9403,25.4418,0.0,0.0,1583.998159,41.9229138658647,25.2096176405981,0.359940708852176,0.422
247,IND,2016,2.5277777,17.70862345523304,,,,58.19,462.0892,26.4688,3699.8792,272.2317,3004.6521,379.1049,4364.9613,129.839,97.0371,0.1361,1287.6102,142.244,22353.0845,5075.8675,11741.4548,1807.8871,2809.4671,686.77,4355.0498,616.3862,3229.0476,134.3495,19509.1824,1169.9877,1638.6734,222.8784,2244.7527,3951.9552,3423.2693,1390.8663,2849.2177,1354.1875,5475.9233,3958.4446,2136.047,309.9555,1403.3994,4588.0237,6019.7775,318.2756,3379.4079,190.4573,1553.8228,148.3884,3219.6764,225.0852,1191.8162,108.9964,492.9511,172.5695,1366.773,450.1267,166.6005,18.0122,106.7044,32.9423,639.2083,164.583,1894.5875,344.504,1524.6415,611.2191,4270.2547,285.2681,176.9848,9.0079,124.9643,137.7752,962.3607,437.9378,0.0,0.0,89.5692,2.4473,27.6484,4.9692,65.1899,12.2428,84.1924,19.7192,0.0,0.0,1707.508929,40.082485713276,24.2105608843598,0.220297977730946,0.421
248,IND,2017,2.5277777,19.419997172945,,,,59.08,437.2275,26.2204,1807.8588,19.8068,3227.9817,526.8261,4559.7408,167.6287,142.5624,0.426,1135.154,198.9867,33395.2995,1667.0826,14161.8899,2897.4774,1668.7139,499.96,3390.7987,883.3487,4726.5724,734.6624,27906.1539,2228.3558,1086.9954,211.3673,1027.2015,3006.605,2496.7902,1542.6333,2504.4606,1518.7341,3620.5731,4038.2239,1399.0251,603.9438,987.3061,4951.404,5576.0224,361.838,4977.4797,309.9032,3360.7635,508.7338,3628.7342,191.5515,1245.9212,115.8265,583.5695,191.7357,958.3482,277.8917,311.3405,28.6809,158.5927,57.5283,536.2646,117.5792,4460.0491,761.4433,2440.2308,551.1641,6376.2466,345.7338,156.56,9.0845,157.3969,186.5321,1095.8185,335.4885,0.0,0.0,86.2987,2.0949,36.1924,3.8262,53.0788,8.0772,88.4874,21.3655,0.0,0.0,1950.104683,40.7424969545225,24.2919368978606,0.313225226270499,0.436
249,IND,2018,2.6944444,20.260985672219185,,,,60.02,1415.4163,35.3108,2184.4823,37.7131,3271.8918,619.8423,5279.7275,196.1072,243.3562,1.6391,1521.3706,96.0347,43990.3946,2129.5573,17978.5297,4328.9126,2026.524,682.1835,4253.9712,981.6217,3811.5375,497.4398,29218.4931,859.5424,1597.745,292.5695,2143.5425,7474.9037,3182.8647,2492.3721,2494.7732,1792.5524,4722.2612,5607.3316,1946.8998,994.7033,1484.7247,5549.0898,6484.0424,468.7719,6659.324,294.6151,4166.0677,576.4243,4773.095,212.2391,1251.3873,136.6567,933.1135,251.3446,1447.1616,365.2638,427.5171,43.9661,578.2857,76.7191,587.5021,149.1868,2338.7603,481.7376,910.4836,233.2454,5059.3591,318.8237,460.8105,18.0698,251.011,247.0445,2002.3234,475.0959,0.0,0.0,507.7402,6.428,220.0588,9.0369,140.2681,15.1522,363.1557,27.8396,0.0,0.0,1966.254552,43.6169693323889,23.011306254749,0.446629594682818,0.452
250,IND,2019,2.6944444,21.832073094674907,66.38,89.66,87.29,62.93,343.1918,26.4596,2166.931,28.7566,3423.4991,680.0702,4047.1899,161.6708,88.0691,0.1998,1627.8041,80.982,41669.6009,1938.4123,18754.3925,4231.2983,3048.5541,763.7235,3723.4958,784.8891,3672.4031,480.281,25949.9526,696.3391,1235.9209,273.9076,1426.0761,8186.6285,3692.7813,2695.6541,3031.5887,2176.1341,5666.6702,4996.1182,2716.046,885.3383,1145.9393,5805.1766,6769.7234,485.8818,4529.9768,287.88,4224.3137,615.6816,3585.9734,201.9018,1295.8871,139.3402,560.3139,223.5066,988.6013,327.9735,363.0741,33.7322,145.0537,71.0173,673.511,156.3102,1797.9254,325.5573,1661.2939,466.8527,6031.4885,408.4301,131.2166,16.1299,121.3041,248.0101,1460.6425,545.768,0.0,0.0,62.7034,1.6619,44.733,14.367,43.6957,9.3991,73.9831,26.012,0.0,0.0,2041.428637,39.9054035306442,,0.30502831579148,0.446
